taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
5189761	Planorbella campanulata (Say, 1821)	5189761	Planorbella campanulata (Say, 1821)	5	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225			Planorbidae	2851	Planorbella	5189729	Planorbella campanulata	5189761	LC
5275107	Dryopteris campyloptera (Kunze) Clarkson	5275107	Dryopteris campyloptera (Kunze) Clarkson	177	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Dryopteridaceae	2373	Dryopteris	2651126	Dryopteris campyloptera	5275107	NE
5425805	Tubifera ferruginosa (Batsch) J.F.Gmel., 1792	5425805	Tubifera ferruginosa (Batsch) J.F.Gmel., 1792	11	SPECIES	ACCEPTED	Protozoa	7	Mycetozoa	33	Myxomycetes	319	Cribrariales	11155564	Tubiferaceae	3213352	Tubifera	3213358	Tubifera ferruginosa	5425805	NE
5598955	Lonicera deflexicalyx Batalin	8041703	Lonicera trichosantha var. xerocalyx (Diels) P.S.Hsu & H.J.Wang	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Dipsacales	946	Caprifoliaceae	6710	Lonicera	2888645	Lonicera trichosantha	7272686	NE
5704308	Solidago uliginosa var. linoides (Torr. & A.Gray) Fernald	5388889	Solidago uliginosa Nutt.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Solidago	5388868	Solidago uliginosa	5388889	
5710850	Chamberlainia rotaeana (De Not.) H.Rob.	2679911	Brachythecium rotaeanum De Notaris, 1867	1	SPECIES	SYNONYM	Plantae	6	Bryophyta	35	Bryopsida	327	Hypnales	617	Brachytheciaceae	4651	Brachythecium	9479232	Brachythecium rotaeanum	2679911	NE
5954593	Boletus rubiginosus Schrad.	2543500	Ischnoderma benzoinum (Wahlenb.) P.Karst.	1	SPECIES	SYNONYM	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Polyporales	1145	Fomitopsidaceae	7619	Ischnoderma	2519599	Ischnoderma benzoinum	2543500	NE
6173888	Melospiza melodia euphonia Wetmore, 1936	7191991	Melospiza melodia melodia	1	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Melospiza	2492191	Melospiza melodia	2492196	
6337546	Cladonia subulata f. radiata (Willd.) J.W.Thomson	2607703	Cladonia subulata (L.) Weber ex F.H.Wigg.	2	FORM	SYNONYM	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Lecanorales	1048	Cladoniaceae	8328	Cladonia	2607519	Cladonia subulata	2607703	
6413508	Luzula acuminata var. acuminata	6413511	Luzula acuminata subsp. acuminata	6	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Juncaceae	5353	Luzula	2700604	Luzula acuminata	2700818	
6424350	Polystichum acrostichoides f. incisum (A.Gray) Gilbert	2651098	Polystichum acrostichoides (Michx.) Schott	1	FORM	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Dryopteridaceae	2373	Polystichum	2651085	Polystichum acrostichoides	2651098	
7790614	Crataegus coccinea L.	7790614	Crataegus coccinea L.	16	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Crataegus	3013395	Crataegus coccinea	7790614	LC
7875630	Habenaria flava (L.) R.Br.	2798014	Platanthera flava (L.) Lindl.	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Platanthera	2797839	Platanthera flava	2798014	NE
8540347	Bryum algovicum Sendtn. ex Müll.Hal.	8540347	Bryum algovicum Sendtn. ex Müll.Hal.	1	SPECIES	DOUBTFUL	Plantae	6	Bryophyta	35	Bryopsida	327	Bryales	1333	Bryaceae	8736	Bryum	2676502	Bryum algovicum	8540347	NE
11065247	Caloplaca cinnabarina (Ach.) Zahlbr.	10768445	Brownliella cinnabarina (Ach.) S.Y.Kondr., Kärnefelt, A.Thell, Elix, Jung Kim, A.S.Kondr. & Hur	2	SPECIES	SYNONYM	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Teloschistales	1050	Teloschistaceae	8368	Brownliella	9685143	Brownliella cinnabarina	10768445	NE
1194979	Otiorhynchus singularis (Linnaeus, 1767)	1194979	Otiorhynchus singularis (Linnaeus, 1767)	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Otiorhynchus	1194803	Otiorhynchus singularis	1194979	NE
1793192	Homoglaea hircina Morrison, 1875	1793192	Homoglaea hircina Morrison, 1875	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Homoglaea	1793190	Homoglaea hircina	1793192	NE
1800017	Panthea acronyctoides Walker, 1861	1800017	Panthea acronyctoides Walker, 1861	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Panthea	1800016	Panthea acronyctoides	1800017	NE
1862728	Hyles gallii (Rottemburg, 1775)	1862728	Hyles gallii (Rottemburg, 1775)	13	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Sphingidae	8868	Hyles	1862681	Hyles gallii	1862728	NE
1924770	Feniseca tarquinius (Fabricius, 1793)	1924770	Feniseca tarquinius (Fabricius, 1793)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Feniseca	1924767	Feniseca tarquinius	1924770	NE
1988495	Eufidonia notataria Walker, 1860	1988495	Eufidonia notataria Walker, 1860	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Eufidonia	1988488	Eufidonia notataria	1988495	NE
2295730	Neohelix albolabris (Say, 1817)	2295730	Neohelix albolabris (Say, 1817)	14	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Stylommatophora	1456	Polygyridae	2624	Neohelix	2295726	Neohelix albolabris	2295730	NE
2441108	Ovibos moschatus (Zimmermann, 1780)	2441108	Ovibos moschatus (Zimmermann, 1780)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Bovidae	9614	Ovibos	2441107	Ovibos moschatus	2441108	LC
2457039	Storeria occipitomaculata Storer, 1839	2457039	Storeria occipitomaculata Storer, 1839	23	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Reptilia	358	Squamata	715	Colubridae	6172	Storeria	9213370	Storeria occipitomaculata	2457039	LC
2513794	Thelephora Ehrh. ex Willd.	2513794	Thelephora Ehrh. ex Willd.	4	GENUS	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Thelephorales	530	Thelephoraceae	3277	Thelephora	2513794			
2528888	Cortinarius bolaris (Pers.) Fr.	2528888	Cortinarius bolaris (Pers.) Fr.	2	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Agaricales	1499	Cortinariaceae	4172	Cortinarius	2524960	Cortinarius bolaris	2528888	NE
2549130	Perenniporia medulla-panis (Jacq.) Donk	2549130	Perenniporia medulla-panis (Jacq.) Donk	1	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Polyporales	1145	Polyporaceae	3286	Perenniporia	2541161	Perenniporia medulla-panis	2549130	NT
2557830	Ustilago osmundae Peck	2557826	Exoteliospora osmundae (Peck) R.Bauer, Oberw. & Vánky	1	SPECIES	SYNONYM	Fungi	5	Basidiomycota	34	Ustilaginomycetes	148	Ustilaginales	1121	Melanotaeniaceae	3822	Exoteliospora	2557825	Exoteliospora osmundae	2557826	NE
2561915	Hypomyces sympodiophorus Rogerson & Samuels	2561915	Hypomyces sympodiophorus Rogerson & Samuels	1	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Sordariomycetes	320	Hypocreales	1290	Hypocreaceae	8419	Hypomyces	7805465	Hypomyces sympodiophorus	2561915	NE
2587001	Pannaria Delise ex Bory, 1828	2587001	Pannaria Delise ex Bory, 1828	1	GENUS	ACCEPTED	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Peltigerales	1055	Pannariaceae	4119	Pannaria	2587001			
2613546	Gloniopsis gerardiana Sacc.	5894286	Hysterobrevium smilacis (Schwein.) E.Boehm & C.L.Schoch	1	SPECIES	SYNONYM	Fungi	5	Ascomycota	95	Dothideomycetes	183	Hysteriales	1034	Hysteriaceae	4805	Hysterobrevium	5894283	Hysterobrevium smilacis	5894286	NE
2685796	Pseudotsuga menziesii (Mirb.) Franco	2685796	Pseudotsuga menziesii (Mirb.) Franco	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Pinaceae	3925	Pseudotsuga	2685775	Pseudotsuga menziesii	2685796	LC
2702905	Leersia oryzoides (L.) Sw.	2702905	Leersia oryzoides (L.) Sw.	30	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Leersia	8001519	Leersia oryzoides	2702905	LC
2720078	Scirpus Tourn. ex L.	2720078	Scirpus Tourn. ex L.	59	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Scirpus	2720078			NE
2798438	Habenaria obtusata (Banks ex Pursh) Richardson	2798436	Platanthera obtusata (Banks ex Pursh) Lindl.	5	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Platanthera	2797839	Platanthera obtusata	2798436	NE
2888707	Diervilla Mill.	2888707	Diervilla Mill.	1	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Dipsacales	946	Caprifoliaceae	6710	Diervilla	2888707			
3083921	Chenopodium pratericola Rydb.	3083921	Chenopodium pratericola Rydb.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Chenopodium	3083823	Chenopodium pratericola	3083921	NE
3399538	Lecanora thysanophora R.C.Harris	10816452	Verseghya thysanophora (R.C.Harris) S.Y.Kondr., L.Lőkös, Farkas & Hur	9	SPECIES	SYNONYM	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Pertusariales	1051	Pertusariaceae	4113	Verseghya	10874482	Verseghya thysanophora	10816452	NE
3665642	Epilobium glandulosum var. adenocaulon (Hausskn.) Fernald	8421733	Epilobium ciliatum subsp. adenocaulon (Hausskn.) Jäger ex Hand & Buttler	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Onagraceae	2430	Epilobium	3189067	Epilobium ciliatum	9188840	
4269779	Stereococcus viridis Kuetzing	7640806	Gongrosira viridis (Kuetzing) De Toni	1	SPECIES	SYNONYM	Plantae	6	Chlorophyta	36	Chlorophyceae	329	Chaetophorales	1347	Chaetophoraceae	4679	Gongrosira	2639806	Gongrosira viridis	7640806	NE
4492212	Urocerus albicornis (Fabricius, 1781)	4492212	Urocerus albicornis (Fabricius, 1781)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Siricidae	7915	Urocerus	4406464	Urocerus albicornis	4492212	NE
4990245	Dendrophagus cygnaei Mannerheim, 1846	4990245	Dendrophagus cygnaei Mannerheim, 1846	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Silvanidae	7850	Dendrophagus	1043904	Dendrophagus cygnaei	4990245	NE
5112887	Zale lunifera Hübner, 1818	5112887	Zale lunifera Hübner, 1818	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Zale	1791180	Zale lunifera	5112887	NE
5261384	Stereocaulon paschale (L.) Hoffm.	5261384	Stereocaulon paschale (L.) Hoffm.	46	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Lecanorales	1048	Stereocaulaceae	8302	Stereocaulon	2608513	Stereocaulon paschale	5261384	NE
5275103	Dryopteris dilatata (Hoffm.) A.Gray	5275103	Dryopteris dilatata (Hoffm.) A.Gray	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Dryopteridaceae	2373	Dryopteris	2651126	Dryopteris dilatata	5275103	NE
5331213	Viola ×viarum Pollard	5331213	Viola ×viarum Pollard	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Violaceae	6631	Viola	2874237	Viola viarum	5331213	NE
5331532	Betula nigra L.	5331532	Betula nigra L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Betulaceae	4688	Betula	2875008	Betula nigra	5331532	LC
5341351	Scutellaria epilobiifolia A.Ham.	2926759	Scutellaria galericulata L.	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Scutellaria	2926730	Scutellaria galericulata	2926759	NE
5361975	Sedum L.	5361975	Sedum L.	1	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Crassulaceae	2406	Sedum	5361975			NE
5371822	Angelica atropurpurea L.	5371822	Angelica atropurpurea L.	32	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Apiaceae	6720	Angelica	3034560	Angelica atropurpurea	5371822	LC
5425747	Stemonitis axifera (Bull.) T.Macbr., 1899	5425747	Stemonitis axifera (Bull.) T.Macbr., 1899	7	SPECIES	ACCEPTED	Protozoa	7	Mycetozoa	33	Myxomycetes	319	Stemonitidales	11195093	Stemonitidaceae	8431	Stemonitis	7945441	Stemonitis axifera	5425747	NE
5463080	Lactarius papillatus D.Stubbe & Verbeken	5463080	Lactarius papillatus D.Stubbe & Verbeken	1	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Russulales	1144	Russulaceae	7609	Lactarius	2532156	Lactarius papillatus	5463080	NE
6314783	Habenaria viridis var. bracteata (Muhl. ex Willd.) A.Gray	8313900	Dactylorhiza viridis var. virescens (Muhl. ex Willd.) Baumbach	6	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Dactylorhiza	2809736	Dactylorhiza viridis	2810284	
6397059	Viola pensylvanica Michx.	5331338	Viola pubescens Aiton	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Violaceae	6631	Viola	2874237	Viola pubescens	5331338	NE
6416329	Asclepias incarnata subsp. pulchra (Ehrh. ex Willd.) Woodson	6416329	Asclepias incarnata subsp. pulchra (Ehrh. ex Willd.) Woodson	2	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Apocynaceae	6701	Asclepias	3170229	Asclepias incarnata	3170266	
6429539	Acnida L.	3085074	Amaranthus L.	1	GENUS	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Amaranthus	3085074			
7226069	Stachys pilosa var. pilosa	7226069	Stachys pilosa var. pilosa	4	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Stachys	2927228	Stachys pilosa	2927278	
8223949	Uredo iridis Plowr.	8223949	Uredo iridis Plowr.	1	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Pucciniomycetes	270	Pucciniales	1126			Uredo	2513142	Uredo iridis	8223949	NE
8273130	Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch	8273130	Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Lipandra	7339690	Lipandra polysperma	8273130	NE
8418492	Viola primulifolia var. villosa Eaton	8215820	Viola primulifolia L.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Violaceae	6631	Viola	2874237	Viola primulifolia	8215820	
9125990	Lactarius pyrogalus (Bull.) Fr.	9125990	Lactarius pyrogalus (Bull.) Fr.	6	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Russulales	1144	Russulaceae	7609	Lactarius	2532156	Lactarius pyrogalus	9125990	NE
9651791	Frontinella pyramitela (Walckenaer, 1841)	9651791	Frontinella pyramitela (Walckenaer, 1841)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Linyphiidae	3415	Frontinella	2137398	Frontinella pyramitela	9651791	NE
10549245	Strongylogaster tacita	10549245	Strongylogaster tacita	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Tenthredinidae	7918	Strongylogaster	3258481	Strongylogaster tacita	10549245	NE
10822969	Retinella binneyanna	10822969	Retinella binneyanna	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Stylommatophora	1456	Gastrodontidae	4562841	Perpolita	4599019	Retinella binneyanna	10822969	NE
11023223	Parmelia physodes var. enteromorpha (Ach.) Tuck.	2606465	Hypogymnia enteromorphoides Elix	1	VARIETY	SYNONYM	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Lecanorales	1048	Parmeliaceae	8305	Hypogymnia	2606460	Hypogymnia enteromorphoides	2606465	
1037686	Omophron americanum Dejean, 1831	1037686	Omophron americanum Dejean, 1831	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Carabidae	3792	Omophron	1037679	Omophron americanum	1037686	NE
1730046	Nigronia serricornis (Say, 1824)	1730046	Nigronia serricornis (Say, 1824)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Megaloptera	1451	Corydalidae	5461	Nigronia	1730042	Nigronia serricornis	1730046	NE
1749713	Gracillaria syringella (Fabricius, 1794)	1749713	Gracillaria syringella (Fabricius, 1794)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gracillariidae	5487	Gracillaria	1749712	Gracillaria syringella	1749713	NE
1789695	Noctua pronuba (Linnaeus, 1758)	1789695	Noctua pronuba (Linnaeus, 1758)	13	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Noctua	1789671	Noctua pronuba	1789695	NE
2121882	Tomocerus H.Nicolet, 1842	2121882	Tomocerus H.Nicolet, 1842	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Collembola	10713444			Tomoceridae	5843	Tomocerus	2121882			
2358964	Moxostoma anisurum (Rafinesque, 1820)	2358964	Moxostoma anisurum (Rafinesque, 1820)	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Actinopterygii	204	Cypriniformes	1153	Catostomidae	3384	Moxostoma	2358961	Moxostoma anisurum	2358964	LC
2587002	Ephebe Fr.	2587002	Ephebe Fr.	1	GENUS	ACCEPTED	Fungi	5	Ascomycota	95	Lichinomycetes	314	Lichinales	1049	Lichinaceae	4104	Ephebe	2587002			
2600433	Rhizocarpon polycarpum (Hepp) Th.Fr.	2600433	Rhizocarpon polycarpum (Hepp) Th.Fr.	1	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Rhizocarpales	10789844	Rhizocarpaceae	8371	Rhizocarpon	2600386	Rhizocarpon polycarpum	2600433	NE
2673117	Distichium Bruch & Schimp.	2673117	Distichium Bruch & Schimp.	1	GENUS	ACCEPTED	Plantae	6	Bryophyta	35	Bryopsida	327	Dicranales	1335	Ditrichaceae	8743	Distichium	2673117			
2676590	Bryum creberrimum Taylor, 1846	2676590	Bryum creberrimum Taylor, 1846	10	SPECIES	ACCEPTED	Plantae	6	Bryophyta	35	Bryopsida	327	Bryales	1333	Bryaceae	8736	Bryum	2676502	Bryum creberrimum	2676590	NE
2688410	Lycopodium tristachyum Pursh	2688412	Diphasiastrum tristachyum (Pursh) Holub	10	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Lycopodiopsida	245	Lycopodiales	421	Lycopodiaceae	6725	Diphasiastrum	6385542	Diphasiastrum tristachyum	2688412	NE
2711187	Scirpus tabernaemontani C.C.Gmel.	2711157	Schoenoplectus tabernaemontani (C.C.Gmel.) Palla	23	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Schoenoplectus	2710907	Schoenoplectus tabernaemontani	2711157	NE
2717468	Eleocharis obtusa var. jejuna Fernald	2717467	Eleocharis obtusa (Willd.) Schult.	2	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Eleocharis	2716791	Eleocharis obtusa	2717467	
2883030	Rhododendron nudiflorum (L.) Torr.	2883027	Rhododendron periclymenoides (Michx.) Shinners	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Rhododendron	2883026	Rhododendron periclymenoides	2883027	NE
2888269	Pyrola rotundifolia L.	2888269	Pyrola rotundifolia L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Pyrola	2888249	Pyrola rotundifolia	2888269	NE
3014505	Crataegus scabrida Sarg.	3014505	Crataegus scabrida Sarg.	130	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Crataegus	3013395	Crataegus scabrida	3014505	NE
3034554	Bupleurum rotundifolium L.	3034554	Bupleurum rotundifolium L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Apiaceae	6720	Bupleurum	3034551	Bupleurum rotundifolium	3034554	NE
3085413	Dianthus armeria L.	3085413	Dianthus armeria L.	11	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Dianthus	3085411	Dianthus armeria	3085413	NE
3086244	Mirabilis nyctaginea (Michx.) MacMill.	10363580	Mirabilis nyctaginea (Michx.) Mac Mill.	13	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Nyctaginaceae	6718	Mirabilis	3086140	Mirabilis nyctaginea	10363580	NE
3392689	Crocynia lanuginosa (Ach.) Hue	8191827	Lepraria membranacea (Dicks.) Vain.	1	SPECIES	SYNONYM	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Lecanorales	1048	Stereocaulaceae	8302	Lepraria	8590518	Lepraria membranacea	8191827	NE
3789739	Comandra livida Richardson	2889770	Geocaulon lividum (Richardson) Fernald	4	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Santalales	934	Comandraceae	4936000	Geocaulon	2889769	Geocaulon lividum	2889770	NE
3992189	Spinulum annotinum (L.) A.Haines	3992189	Spinulum annotinum (L.) A.Haines	87	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Lycopodiopsida	245	Lycopodiales	421	Lycopodiaceae	6725	Spinulum	9792913	Spinulum annotinum	3992189	NE
4036435	Rumex aquaticus var. fenestratus (Greene) Dorn	6391790	Rumex occidentalis (Michx.) S.Watson	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Polygonaceae	2416	Rumex	2888942	Rumex occidentalis	6391790	
4277451	Lophozia gracilis Schleich. ex Steph.	7580531	Neoorthocaulis attenuatus (Mart.) L.Söderstr., De Roo & Hedd.	1	SPECIES	SYNONYM	Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Anastrophyllaceae	2292	Neoorthocaulis	4905486	Neoorthocaulis attenuatus	7580531	NE
5023191	Arge pectoralis (Leach)	5023191	Arge pectoralis (Leach)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Argidae	7902	Arge	1249713	Arge pectoralis	5023191	NE
5114189	Colocasia flavicornis Smith, 1884	5114189	Colocasia flavicornis Smith, 1884	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Colocasia	7384515	Colocasia flavicornis	5114189	NE
5275028	Dryopteris linnaeana C.Chr.	2650832	Gymnocarpium dryopteris (L.) Newman	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Cystopteridaceae	4021011	Gymnocarpium	2650831	Gymnocarpium dryopteris	2650832	NE
5286362	Solenostoma hyalinum (Lyell) Mitt.	5286362	Solenostoma hyalinum (Lyell) Mitt.	2	SPECIES	ACCEPTED	Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Solenostomataceae	6128	Solenostoma	8123202	Solenostoma hyalinum	5286362	NE
5384846	Silene nivea (Nutt.) Muhl. ex Otth	7936925	Silene nivea (Nutt.) Muhl.	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Silene	3085897	Silene nivea	7936925	NE
5714575	Lycaena epixanthe (Boisduval & Le Conte, 1835)	5714575	Lycaena epixanthe (Boisduval & Le Conte, 1835)	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pieridae	5481	Fabricius	9801452	Lycaena epixanthe	5714575	NE
5955119	Hypochnus fuligineus Burt	5238940	Tomentella lapida (Pers.) Stalpers	1	SPECIES	SYNONYM	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Thelephorales	530	Thelephoraceae	3277	Tomentella	8171593	Tomentella lapida	5238940	NE
6065147	Solidago randii (Porter) Britton	6065147	Solidago randii (Porter) Britton	16	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Solidago	5388868	Solidago randii	6065147	NE
6172715	Lanius ludovicianus migrans W.Palmer, 1898	6172715	Lanius ludovicianus migrans W.Palmer, 1898	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Laniidae	9315	Lanius	2483315	Lanius ludovicianus	2492870	
6981468	Selatosomus pulcher (LeConte, 1853)	6981468	Selatosomus pulcher (LeConte, 1853)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Elateridae	7825	Selatosomus	4404324	Selatosomus pulcher	6981468	NE
7252321	Placidium lachneum (Ach.) B.de Lesd.	3469339	Catapyrenium lachneum (Ach.) R.Sant.	2	SPECIES	SYNONYM	Fungi	5	Ascomycota	95	Eurotiomycetes	178	Verrucariales	1043	Verrucariaceae	4841	Catapyrenium	2596871	Catapyrenium lachneum	3469339	NE
