taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
6620109	Prunus virginiana var. virginiana	6620109	Prunus virginiana var. virginiana	53	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Prunus	3020559	Prunus virginiana	3022668	
7923531	Anaptychia ciliaris (L.) Körb.	7923531	Anaptychia ciliaris (L.) Körb.	2	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Caliciales	10861608	Physciaceae	8369	Anaptychia	8989572	Anaptychia ciliaris	7923531	NE
7951055	Parmelia hypoleuca Muhl., 1813	10865899	Polyblastidium hypoleucum (Ach.) Kalb	3	SPECIES	SYNONYM	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Caliciales	10861608	Physciaceae	8369	Polyblastidium	10767826	Polyblastidium hypoleucum	10865899	NE
8104684	Graphis scripta var. varia (Leight.) Mudd	7249709	Graphis scripta (L.) Ach.	2	VARIETY	SYNONYM	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Ostropales	1279	Graphidaceae	2176	Graphis	2602041	Graphis scripta	7249709	
8218207	Aquisphaera Bondoso et al., 2011	8218207	Aquisphaera Bondoso et al., 2011	1	GENUS	ACCEPTED	Bacteria	3	Planctomycetota	10815135	Planctomycetes	10808737	Isosphaerales	10706595	Isosphaeraceae	9596100	Aquisphaera	8218207			
8266540	Geotrupes splendidus	8266540	Geotrupes splendidus	7	SPECIES	DOUBTFUL	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Geotrupidae	8495	Geotrupes	4994125	Geotrupes splendidus	8266540	NE
8339930	Brachytheciastrum velutinum (Hedw.) Ignatov & Huttunen	8339930	Brachytheciastrum velutinum (Hedw.) Ignatov & Huttunen	1	SPECIES	ACCEPTED	Plantae	6	Bryophyta	35	Bryopsida	327	Hypnales	617	Brachytheciaceae	4651	Brachytheciastrum	4895639	Brachytheciastrum velutinum	8339930	NE
9438677	Macaria aemulataria Walker, 1861	9438677	Macaria aemulataria Walker, 1861	34	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Macaria	3256294	Macaria aemulataria	9438677	NE
2995	Pteronarcyidae	2995	Pteronarcyidae	16	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Plecoptera	787	Pteronarcyidae	2995					
4726	Methylocystaceae	4726	Methylocystaceae	4	FAMILY	ACCEPTED	Bacteria	3	Proteobacteria	111	Alphaproteobacteria	197	Rhizobiales	1221	Methylocystaceae	4726					
1441002	Phryganea cinerea Walker, 1852	1441002	Phryganea cinerea Walker, 1852	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Trichoptera	1003	Phryganeidae	7975	Phryganea	1431356	Phryganea cinerea	1441002	NE
1554211	Amauromyza flavifrons (Meigen, 1830)	1554211	Amauromyza flavifrons (Meigen, 1830)	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Agromyzidae	3329	Amauromyza	1554131	Amauromyza flavifrons	1554211	NE
1566646	Sylvicola punctatus (Fabricius, 1787)	1566646	Sylvicola punctatus (Fabricius, 1787)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Anisopodidae	7271	Sylvicola	1501452	Sylvicola punctatus	1566646	NE
1783013	Acronicta impleta Walker, 1856	1783013	Acronicta impleta Walker, 1856	24	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Acronicta	1782659	Acronicta impleta	1783013	NE
1905162	Speyeria idalia Drury, 1773	1905162	Speyeria idalia Drury, 1773	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Speyeria	1905150	Speyeria idalia	1905162	VU
1959917	Plagodis serinaria Herrich-Schäffer, 1855	1959917	Plagodis serinaria Herrich-Schäffer, 1855	148	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Plagodis	1959888	Plagodis serinaria	1959917	NE
2025393	Gyponana Ball, 1920	2025393	Gyponana Ball, 1920	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Cicadellidae	9647	Gyponana	2025393			
2069754	Melaphis rhois (Fitch, 1866)	2069754	Melaphis rhois (Fitch, 1866)	86	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Aphididae	3042	Melaphis	2069753	Melaphis rhois	2069754	NE
2477742	Dendrocopos villosus (Linnaeus, 1766)	9192501	Leuconotopicus villosus (Linnaeus, 1766)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Leuconotopicus	4845041	Leuconotopicus villosus	9192501	NE
2481765	Calidris canutus (Linnaeus, 1758)	2481765	Calidris canutus (Linnaeus, 1758)	227	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Calidris	2481739	Calidris canutus	2481765	NT
2490849	Myadestes townsendi (Audubon, 1838)	2490849	Myadestes townsendi (Audubon, 1838)	39	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Myadestes	2490834	Myadestes townsendi	2490849	LC
2518684	Schizopora paradoxa (Schrad.) Donk	2518684	Schizopora paradoxa (Schrad.) Donk	1	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Hymenochaetales	1304	Schizoporaceae	3298	Schizopora	9594574	Schizopora paradoxa	2518684	NE
2580937	Cenangium seriatum Fr.	8962523	Durandiella seriata (Fr.) J.W.Groves	1	SPECIES	SYNONYM	Fungi	5	Ascomycota	95	Leotiomycetes	179	Helotiales	1052	Tympanidaceae	3289864	Durandiella	2579190	Durandiella seriata	8962523	NE
2687913	Equisetum L.	2687913	Equisetum L.	6	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Equisetales	954	Equisetaceae	3105	Equisetum	2687913			NE
2727891	Carex tribuloides Wahlenb.	2727891	Carex tribuloides Wahlenb.	11	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex tribuloides	2727891	NE
2727938	Carex flacca Schreb.	2727938	Carex flacca Schreb.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex flacca	2727938	NE
2769490	Smilacina racemosa (L.) Desf.	2769457	Maianthemum racemosum (L.) Link	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Asparagaceae	7683	Maianthemum	9608430	Maianthemum racemosum	2769457	NE
2856301	Allium tricoccum Aiton	2856301	Allium tricoccum Aiton	522	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium tricoccum	2856301	NE
2889077	Polygonum L.	2889077	Polygonum L.	4	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Polygonaceae	2416	Polygonum	2889077			NE
2913931	Galium album Mill.	2913931	Galium album Mill.	16	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Galium	2913027	Galium album	2913931	NE
2991466	Rubus occidentalis L.	2991466	Rubus occidentalis L.	374	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638	Rubus occidentalis	2991466	NE
3033541	Clematis virginiana L.	3033541	Clematis virginiana L.	458	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Clematis	3033512	Clematis virginiana	3033541	NE
3135347	Hieracium kalmii L.	7222284	Hieracium umbellatum subsp. umbellatum	18	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Hieracium	3134951	Hieracium umbellatum	3135329	NE
3169171	Celastrus scandens L.	3169171	Celastrus scandens L.	90	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Celastrales	950	Celastraceae	6715	Celastrus	3169168	Celastrus scandens	3169171	NE
3189835	Acer macrophyllum Pursh	3189835	Acer macrophyllum Pursh	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Sapindaceae	6657	Acer	3189834	Acer macrophyllum	3189835	LC
3227538	Paenibacillus Ash et al., 1994	3227538	Paenibacillus Ash et al., 1994	1	GENUS	ACCEPTED	Bacteria	3	Firmicutes	87	Bacilli	303	Paenibacillales	10781945	Paenibacillaceae	4706	Paenibacillus	3227538			
4302230	Protoboarmia porcelaria (Guenée, 1858)	5143492	Alcis porcelaria Guenée, 1858	165	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Alcis	1954587	Alcis porcelaria	5143492	NE
4459883	Chrysolina fastuosa (Scopoli, 1763)	4459883	Chrysolina fastuosa (Scopoli, 1763)	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Chrysomelidae	7780	Chrysolina	1047378	Chrysolina fastuosa	4459883	NE
4633551	Flexicalymene Shirley, 1936	4633551	Flexicalymene Shirley, 1936	4	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Phacopida	9513947	Calymenidae	3266762	Flexicalymene	4633551			
4988291	Notiophilus nemoralis Fall, 1906	4988291	Notiophilus nemoralis Fall, 1906	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Carabidae	3792	Notiophilus	9161145	Notiophilus nemoralis	4988291	NE
4990205	Coccinella trifasciata Linnaeus, 1758	4990205	Coccinella trifasciata Linnaeus, 1758	67	SPECIES	DOUBTFUL	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Coccinellidae	7782	Coccinella	1043502	Coccinella trifasciata	4990205	NE
5144564	Tetracis crocallata Guenée, 1858	5144564	Tetracis crocallata Guenée, 1858	111	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Tetracis	1968271	Tetracis crocallata	5144564	NE
5152838	Lygus lineolaris (Palisot de Beauvois, 1818)	5152838	Lygus lineolaris (Palisot de Beauvois, 1818)	71	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Miridae	4319	Lygus	2010563	Lygus lineolaris	5152838	NE
5189750	Helisoma trivolvis (Say, 1817)	5189748	Planorbella trivolvis (Say, 1817)	6	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225			Planorbidae	2851	Planorbella	5189729	Planorbella trivolvis	5189748	LC
5230978	Eremophila alpestris praticola (Henshaw, 1884)	5230978	Eremophila alpestris praticola (Henshaw, 1884)	14	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Alaudidae	7211	Eremophila	2490615	Eremophila alpestris	9415596	
5231140	Zonotrichia albicollis (J.F.Gmelin, 1789)	5231140	Zonotrichia albicollis (J.F.Gmelin, 1789)	88679	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Zonotrichia	6173226	Zonotrichia albicollis	5231140	LC
5238797	Gomphus floccosus (Schwein.) Singer	2522009	Turbinellus floccosus (Schwein.) Earle ex Giachini & Castellano	8	SPECIES	SYNONYM	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Gomphales	1303	Gomphaceae	8467	Turbinellus	2521521	Turbinellus floccosus	2522009	NE
5239938	Scleroderma cepa Pers.	5239938	Scleroderma cepa Pers.	1	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Boletales	1063	Sclerodermataceae	8453	Scleroderma	2524936	Scleroderma cepa	5239938	NE
5295311	Smilax herbacea L.	5295311	Smilax herbacea L.	95	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Liliales	1172	Smilacaceae	7702	Smilax	2740627	Smilax herbacea	5295311	NE
5341499	Nepeta cataria L.	5341499	Nepeta cataria L.	64	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Nepeta	2927325	Nepeta cataria	5341499	NE
5361862	Ulmus procera Salisb.	5361862	Ulmus procera Salisb.	11	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Ulmaceae	2382	Ulmus	2984510	Ulmus procera	5361862	DD
5452051	Amanita bisporigera G.F.Atk.	5452051	Amanita bisporigera G.F.Atk.	16	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Agaricales	1499	Amanitaceae	4171	Amanita	6005964	Amanita bisporigera	5452051	NE
5714436	Boloria selene myrina Cramer, 1777	5714436	Boloria selene myrina Cramer, 1777	4	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Boloria	1912319	Boloria selene	1912325	
6973045	Acteniceromorphus Kishii, 1955	4407555	Liotrichus Kiesenwetter, 1858	1	GENUS	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Elateridae	7825	Liotrichus	4407555			
7240100	Lactarius hygrophoroides Berk. & M.A.Curtis	7240100	Lactarius hygrophoroides Berk. & M.A.Curtis	2	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Russulales	1144	Russulaceae	7609	Lactarius	2532156	Lactarius hygrophoroides	7240100	NE
7521930	Lactuca hirsuta Muhl. ex Nutt.	7521930	Lactuca hirsuta Muhl. ex Nutt.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Lactuca	3140231	Lactuca hirsuta	7521930	NE
7974520	Oxyporus lateralis Gravenhorst, 1802	10409739	Pseudoxyporus lateralis (Gravenhorst, 1802)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Pseudoxyporus	4715177	Pseudoxyporus lateralis	10409739	NE
8049880	Tympanis pinastri Rehm	2581885	Tympanis laricina (Fuckel) Sacc.	1	SPECIES	SYNONYM	Fungi	5	Ascomycota	95	Leotiomycetes	179	Helotiales	1052	Tympanidaceae	3289864	Tympanis	2579010	Tympanis laricina	2581885	NE
8509556	Archinacella pileolum (Whitfield, 1889)	9289932	Triblidium pileolum (Whitfield, 1889)	2	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225			Archinacellidae	4607275	Archinacella	4607280	Triblidium pileolum	9289932	NE
8530955	Glaphurina lamottensis Ulrich, 1930	8530955	Glaphurina lamottensis Ulrich, 1930	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Proetida	9442527			Glaphurina	4637748	Glaphurina lamottensis	8530955	NE
8842718	Entoloma incanum (Fr.) Hesler	8842718	Entoloma incanum (Fr.) Hesler	1	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Agaricales	1499	Entolomataceae	4174	Entoloma	2530002	Entoloma incanum	8842718	NE
9123139	Ballistura rossi Soto-Adames & Giordano, 2011	9123139	Ballistura rossi Soto-Adames & Giordano, 2011	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Collembola	10713444	Poduromorpha	10802062	Isotomidae	7214	Ballistura	2120442	Ballistura rossi	9123139	NE
9422220	Spatula discors (Linnaeus, 1766)	2498073	Anas discors Linnaeus, 1766	4262	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anas	2498056	Anas discors	2498073	LC
9471270	Hystricurus Raymond, 1913	9471270	Hystricurus Raymond, 1913	1	GENUS	DOUBTFUL	Animalia	1	Arthropoda	54	Trilobita	9273948	Agnostida	9538015	Solenopleuridae	3266944	Hystricurus	9471270			
9750962	Harpalus affinis (Schrank, 1781)	9750962	Harpalus affinis (Schrank, 1781)	25	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Carabidae	3792	Harpalus	1035821	Harpalus affinis	9750962	NE
11266888	Azonexaceae	11266888	Azonexaceae	1	FAMILY	DOUBTFUL	Bacteria	3	Proteobacteria	111	Gammaproteobacteria	362	Burkholderiales	648	Azonexaceae	11266888					
304	Clostridia	304	Clostridia	6	CLASS	ACCEPTED	Bacteria	3	Firmicutes_A	11371390	Clostridia	304									
1031435	Cerastipsocus venosus (Burmeister, 1839)	1031435	Cerastipsocus venosus (Burmeister, 1839)	25	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Psocodea	7612838	Psocidae	7942	Cerastipsocus	1031433	Cerastipsocus venosus	1031435	NE
1354996	Lasioglossum inconditum (Cockerell, 1916)	1354996	Lasioglossum inconditum (Cockerell, 1916)	16	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Halictidae	7908	Lasioglossum	1353501	Lasioglossum inconditum	1354996	NE
1544340	Merodon equestris (Fabricius, 1794)	1544340	Merodon equestris (Fabricius, 1794)	77	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Syrphidae	6920	Merodon	1544143	Merodon equestris	1544340	NE
1667265	Anthrax albofasciatus Macquart, 1834	1667265	Anthrax albofasciatus Macquart, 1834	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Bombyliidae	7285	Anthrax	1501441	Anthrax albofasciatus	1667265	NE
1747166	Argyrotaenia pinatubana Kearfott, 1905	1747166	Argyrotaenia pinatubana Kearfott, 1905	64	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Argyrotaenia	1747122	Argyrotaenia pinatubana	1747166	NE
1863407	Paonias myops Abbot & Smith, 1797	1863407	Paonias myops Abbot & Smith, 1797	396	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Sphingidae	8868	Paonias	1863395	Paonias myops	1863407	NE
1898431	Asterocampa clyton Boisduval & Leconte, 1833	1898431	Asterocampa clyton Boisduval & Leconte, 1833	58	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Asterocampa	1898410	Asterocampa clyton	1898431	NE
1911277	Coenonympha brenda Edwards, 1870	1911277	Coenonympha brenda Edwards, 1870	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Coenonympha	1911078	Coenonympha brenda	1911277	NE
1943964	Polites mystic Edwards, 1863	1943964	Polites mystic Edwards, 1863	1196	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Hesperiidae	6953	Polites	1943941	Polites mystic	1943964	LC
1970563	Xanthotype urticaria Swett, 1918	1970563	Xanthotype urticaria Swett, 1918	13	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Xanthotype	1970559	Xanthotype urticaria	1970563	NE
1984654	Protitame virginalis Hulst, 1901	1984654	Protitame virginalis Hulst, 1901	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Protitame	1984651	Protitame virginalis	1984654	NE
2048411	Dikraneura arizona DeLong & Caldwell, 1937	2048411	Dikraneura arizona DeLong & Caldwell, 1937	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Cicadellidae	9647	Dikraneura	4307110	Dikraneura arizona	2048411	NE
2072196	Aphis nerii Boyer de Fonscolombe, 1841	2072196	Aphis nerii Boyer de Fonscolombe, 1841	96	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Aphididae	3042	Aphis	2049562	Aphis nerii	2072196	NE
2105795	Chrysopa nigricornis Burmeister, 1839	2105795	Chrysopa nigricornis Burmeister, 1839	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Neuroptera	1501	Chrysopidae	9265	Chrysopa	2101894	Chrysopa nigricornis	2105795	NE
2122158	Neelus minutus Folsom, 1901	4537266	Neelides minutus (J.W.Folsom, 1901)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Collembola	10713444	Neelipleona	10724469	Neelidae	3690	Neelides	4406620	Neelides minutus	4537266	NE
2294144	Discus rotundatus (O.F.Müller, 1774)	2294144	Discus rotundatus (O.F.Müller, 1774)	5	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Stylommatophora	1456	Discidae	9069229	Discus	2294137	Discus rotundatus	2294144	LC
2402318	Hiodon tergisus Lesueur, 1818	2402318	Hiodon tergisus Lesueur, 1818	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Actinopterygii	204	Osteoglossiformes	1069	Hiodontidae	4230	Hiodon	2402317	Hiodon tergisus	2402318	LC
2480975	Sula leucogaster (Boddaert, 1783)	2480975	Sula leucogaster (Boddaert, 1783)	158	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Suliformes	7192775	Sulidae	9351	Sula	2480966	Sula leucogaster	2480975	LC
2600940	Leptogium myochroum (Ehrh.) Nyl.	2600939	Leptogium saturninum (Dicks.) Nyl.	2	SPECIES	SYNONYM	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Peltigerales	1055	Collemataceae	8377	Leptogium	2600911	Leptogium saturninum	2600939	NE
2679898	Brachythecium rutabulum W.P.Schimper, 1853	2679898	Brachythecium rutabulum W.P.Schimper, 1853	55	SPECIES	ACCEPTED	Plantae	6	Bryophyta	35	Bryopsida	327	Hypnales	617	Brachytheciaceae	4651	Brachythecium	9479232	Brachythecium rutabulum	2679898	NE
2703706	Bromus pubescens Muhl. ex Willd.	2703706	Bromus pubescens Muhl. ex Willd.	26	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Bromus	2703642	Bromus pubescens	2703706	NE
2725033	Carex retrorsa Schwein.	2725033	Carex retrorsa Schwein.	59	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex retrorsa	2725033	LC
2775561	Yucca filamentosa L.	2775561	Yucca filamentosa L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Asparagaceae	7683	Yucca	2775496	Yucca filamentosa	2775561	LC
2882396	Ceratophyllum L.	2882396	Ceratophyllum L.	1	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ceratophyllales	7224003	Ceratophyllaceae	2425	Ceratophyllum	2882396			NE
2890212	Geranium pusillum L.	2890212	Geranium pusillum L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Geraniales	624	Geraniaceae	4676	Geranium	2889949	Geranium pusillum	2890212	NE
3066993	Euphorbia dentata Michx.	3066993	Euphorbia dentata Michx.	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Euphorbia	11397237	Euphorbia dentata	3066993	NE
3172355	Fraxinus pennsylvanica var. austinii Fernald	3172348	Fraxinus pennsylvanica Marshall	4	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Oleaceae	6652	Fraxinus	3172323	Fraxinus pennsylvanica	3172348	
3195266	Pseudopedinella N.Carter, 1937	3195266	Pseudopedinella N.Carter, 1937	1	GENUS	ACCEPTED	Chromista	4	Ochrophyta	98	Dictyochophyceae	157	Pedinellales	534	Pedinellaceae	7130	Pseudopedinella	3195266			
3220358	Nitrosospira Winogradsky & Winogradsky, 1933	3220358	Nitrosospira Winogradsky & Winogradsky, 1933	3	GENUS	ACCEPTED	Bacteria	3	Proteobacteria	111	Gammaproteobacteria	362	Burkholderiales	648	Nitrosomonadaceae	5441	Nitrosospira	3220358			
3228387	Megamonas Shah & Collins, 1983	3228387	Megamonas Shah & Collins, 1983	1	GENUS	ACCEPTED	Bacteria	3	Firmicutes_C	11132851	Negativicutes	8005733	Selenomonadales	8003433	Selenomonadaceae	9475166	Megamonas	3228387			
3407998	Xanthoparmelia plittii (Gyeln.) Hale	3407998	Xanthoparmelia plittii (Gyeln.) Hale	3	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Lecanorales	1048	Parmeliaceae	8305	Xanthoparmelia	2603781	Xanthoparmelia plittii	3407998	NE
3697714	Nuphar rubrodisca Morong	3697714	Nuphar rubrodisca Morong	12	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Nymphaeales	636	Nymphaeaceae	2423	Nuphar	2882408	Nuphar rubrodisca	3697714	NE
4634619	Welleraspis Kobayashi, 1935	4634619	Welleraspis Kobayashi, 1935	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Ptychopariida	9583276	Lonchocephalidae	3266905	Welleraspis	4634619			
4865086	Diraphora Bell, 1941	4865086	Diraphora Bell, 1941	2	GENUS	ACCEPTED	Animalia	1	Brachiopoda	110	Rhynchonellata	210	Thecideida	855	Thecidellinidae	9300	Diraphora	4865086			
4988966	Elaphropus levipes (Casey, 1918)	4988964	Elaphropus xanthopus (Dejean, 1831)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Carabidae	3792	Elaphropus	7985995	Elaphropus xanthopus	4988964	NE
4990901	Calligrapha knabi W.J.Brown, 1940	4990901	Calligrapha knabi W.J.Brown, 1940	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Chrysomelidae	7780	Calligrapha	3261132	Calligrapha knabi	4990901	NE
5051297	Enallagma vesperum Calvert, 1919	5051297	Enallagma vesperum Calvert, 1919	63	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Coenagrionidae	8577	Enallagma	8327918	Enallagma vesperum	5051297	LC
5095987	Conocephalus nigropleurum (Bruner, 1891)	5095987	Conocephalus nigropleurum (Bruner, 1891)	18	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Orthoptera	1458	Tettigoniidae	3991	Conocephalus	1682933	Conocephalus nigropleurum	5095987	NE
5148184	Cleora sublunaria Guenée, 1857	5148184	Cleora sublunaria Guenée, 1857	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Cleora	1977419	Cleora sublunaria	5148184	NE
